records=3337 sumC=272 174 828 sumU=399 389 223 dataStart=0x1C7703
DATA\objects\f_ukraina.xml	404	404	0x3A0177A	32F6AC5B
DATA\objects\f_usa.xml	400	400	0x3A0190E	9ED650D1
DATA\objects\f_wenezuela.xml	406	406	0x3A01A9E	5C6E995B
DATA\objects\gas_station.xml	4018	3503	0x3A01C34	950C033F
DATA\objects\gas_station_02.xml	4020	3503	0x3A029E3	FE11B6F4
DATA\objects\gas_station_03.xml	4020	3503	0x3A03792	267DA2B1
DATA\objects\golf_course.xml	1480	1480	0x3A04541	833FA4D3
DATA\objects\government.xml	501	501	0x3A04B09	C1E6D464
DATA\objects\heating_oil.xml	2897	2897	0x3A04CFE	0AC629D3
DATA\objects\hospital.xml	2658	2515	0x3A0584F	08529EA7
DATA\objects\HQ_0.xml	914	914	0x3A06222	D3F6FB88
DATA\objects\HQ_1.xml	914	914	0x3A065B4	87719E1E
DATA\objects\HQ_2.xml	914	914	0x3A06946	7AF830A4
DATA\objects\HQ_3.xml	914	914	0x3A06CD8	2E7F5532
DATA\objects\HQ_4.xml	920	920	0x3A0706A	52993287
DATA\objects\HQ_5.xml	914	914	0x3A07402	0E1D0E07
DATA\objects\ice_rink.xml	2613	2471	0x3A07794	4FBAE321
DATA\objects\industrial_oil.xml	2872	2652	0x3A0813B	D18B6726
DATA\objects\indust_chimney_01.xml	442	442	0x3A08B97	41BCB674
DATA\objects\indust_chimney_02.xml	442	442	0x3A08D51	2F6E9325
DATA\objects\indust_factory_01.xml	502	502	0x3A08F0B	BDE420DC
DATA\objects\indust_factory_02.xml	502	502	0x3A09101	181ABCC2
DATA\objects\indust_silo_01.xml	445	445	0x3A092F7	4A6F58FA
DATA\objects\indust_silo_02.xml	445	445	0x3A094B4	8EB41026
DATA\objects\indust_storage_01.xml	451	451	0x3A09671	7955F725
DATA\objects\indust_storage_02.xml	451	451	0x3A09834	1787D274
DATA\objects\kindergarden.xml	2638	2634	0x3A099F7	184040E8
DATA\objects\medium_house_01.xml	3297	3170	0x3A0A441	7AB8F85C
DATA\objects\medium_house_02.xml	3306	3209	0x3A0B0A3	76685C6A
DATA\objects\medium_house_03.xml	3304	3210	0x3A0BD2C	8A8D2555
DATA\objects\medium_house_04.xml	3297	3174	0x3A0C9B6	6F90462A
DATA\objects\medium_house_05.xml	3302	3219	0x3A0D61C	AC574D2C
DATA\objects\medium_house_06.xml	3302	3219	0x3A0E2AF	2656A2A0
DATA\objects\navnode.xml	361	361	0x3A0EF42	8B3A2D8B
DATA\objects\oilfield.xml	419	419	0x3A0F0AB	69383031
DATA\objects\oilrig.xml	453	453	0x3A0F24E	73443E79
DATA\objects\park.xml	1395	1395	0x3A0F413	61A81A7A
DATA\objects\pipe_A.xml	398	398	0x3A0F986	C1A00534
DATA\objects\pipe_B.xml	404	404	0x3A0FB14	54509B26
DATA\objects\pipe_D.xml	398	398	0x3A0FCA8	C455BC96
DATA\objects\pipe_S.xml	400	400	0x3A0FE36	01A87D2E
DATA\objects\pipe_T.xml	397	397	0x3A0FFC6	BF23EBA2
DATA\objects\pipe_U.xml	400	400	0x3A10153	E6235001
DATA\objects\pipe_X.xml	401	401	0x3A102E3	B250E2D2
DATA\objects\port.xml	1054	1054	0x3A10474	CF2B4D9E
DATA\objects\port_dock.xml	666	666	0x3A10892	AFF93E55
DATA\objects\port_harb_01.xml	430	430	0x3A10B2C	4A9952B4
DATA\objects\port_harb_02.xml	430	430	0x3A10CDA	5E433791
DATA\objects\port_harb_03.xml	431	431	0x3A10E88	F02265FE
DATA\objects\port_harb_04.xml	431	431	0x3A11037	E4F800DB
DATA\objects\production_center.xml	3931	3464	0x3A111E6	FF434629
DATA\objects\railnode.xml	332	332	0x3A11F6E	9F4883DE
DATA\objects\refinery.xml	3788	3456	0x3A120BA	07B2CF55
DATA\objects\road_B.xml	919	919	0x3A12E3A	FEDACFC7
DATA\objects\road_S.xml	917	917	0x3A131D1	F9189B12
DATA\objects\road_T.xml	918	918	0x3A13566	3FC577AA
DATA\objects\road_U.xml	919	919	0x3A138FC	A2A26267
DATA\objects\road_X.xml	917	917	0x3A13C93	AEC02662
DATA\objects\school.xml	2577	2577	0x3A14028	5807689D
DATA\objects\searchsign.xml	511	511	0x3A14A39	171697E6
DATA\objects\shipyard.xml	672	672	0x3A14C38	CEEE020F
DATA\objects\small_house_01.xml	3256	2767	0x3A14ED8	B9FEAEFB
DATA\objects\small_house_02.xml	3259	2740	0x3A159A7	0F13CCAD
DATA\objects\small_house_03.xml	3262	2908	0x3A1645B	97F1C588
DATA\objects\small_house_04.xml	3256	2774	0x3A16FB7	68E3FE52
DATA\objects\stadium.xml	2612	2474	0x3A17A8D	D235390F
DATA\objects\station_PKP.xml	1457	1392	0x3A18437	42398F37
DATA\objects\storage_1.xml	984	984	0x3A189A7	E3D836FD
DATA\objects\storage_2.xml	984	984	0x3A18D7F	78DE45EC
DATA\objects\storage_3.xml	984	984	0x3A19157	32E69FC4
DATA\objects\submarine.xml	435	435	0x3A1952F	9DD0E48F
DATA\objects\swimming_pool.xml	2598	2369	0x3A196E2	99D56550
DATA\objects\tanker_1_1.xml	491	491	0x3A1A023	82EDAC48
DATA\objects\tanker_1_2.xml	491	491	0x3A1A20E	C43F992C
DATA\objects\tanker_2_1.xml	493	493	0x3A1A3F9	0DB7C29E
DATA\objects\tanker_3_1.xml	490	490	0x3A1A5E6	F5B9D98E
DATA\objects\tanker_4_1.xml	490	490	0x3A1A7D0	F3587873
DATA\objects\tanker_5_1.xml	490	490	0x3A1A9BA	B087C2DA
DATA\objects\tanker_6_1.xml	490	490	0x3A1ABA4	CB310E20
DATA\objects\tanker_7_1.xml	490	490	0x3A1AD8E	3ABD3629
DATA\objects\tanker_8_1.xml	490	490	0x3A1AF78	C6F24DDA
DATA\objects\tech_center.xml	4145	3653	0x3A1B162	125D863F
DATA\objects\testdrill.xml	689	689	0x3A1BFA7	17F2016E
DATA\objects\testship.xml	409	409	0x3A1C258	F656E722
DATA\objects\train_1_1.xml	492	492	0x3A1C3F1	B2A9A828
DATA\objects\train_2_1.xml	492	492	0x3A1C5DD	35DA5F7A
DATA\objects\train_3_1.xml	492	492	0x3A1C7C9	90BB3068
DATA\objects\train_cistern_gas.xml	578	578	0x3A1C9B5	6BC6C5B0
DATA\objects\train_cistern_heatoil.xml	578	578	0x3A1CBF7	FC62FE7A
DATA\objects\train_cistern_oil.xml	578	578	0x3A1CE39	085B8FAF
DATA\objects\train_cistern_techoil.xml	578	578	0x3A1D07B	ACFC518E
DATA\objects\truck_01.xml	351	351	0x3A1D2BD	FB51097C
DATA\objects\truck_02.xml	352	352	0x3A1D41C	AAAF5865
DATA\objects\truck_03.xml	352	352	0x3A1D57C	F911FD50
DATA\objects\university.xml	2410	2340	0x3A1D6DC	3BCD2E74
DATA\objects\vehicle_depot.xml	2828	2783	0x3A1E000	76C8595F
DATA\objects\zeppelin.xml	389	389	0x3A1EADF	DBA5BBA9
DATA\objects\z_skalka_01.xml	368	368	0x3A1EC64	05EA8351
DATA\objects\z_skalka_02.xml	368	368	0x3A1EDD4	4338B635
DATA\objects\z_skalka_03.xml	368	368	0x3A1EF44	7E895AE9
DATA\objects\z_tree_cherry.xml	370	370	0x3A1F0B4	461E3023
DATA\objects\z_tree_igla_01.xml	371	371	0x3A1F226	CA7F8D95
DATA\objects\z_tree_igla_02.xml	371	371	0x3A1F399	8CADB8F1
DATA\objects\z_tree_igla_03.xml	371	371	0x3A1F50C	B11C542D
DATA\objects\z_tree_igla_04.xml	371	371	0x3A1F67F	0109D239
DATA\objects\z_tree_kaktus_01.xml	373	373	0x3A1F7F2	6252D620
DATA\objects\z_tree_kaktus_02.xml	373	373	0x3A1F967	2480E344
DATA\objects\z_tree_kaktus_03.xml	373	373	0x3A1FADC	19310F98
DATA\objects\z_tree_kaktus_04.xml	373	373	0x3A1FC51	A924898C
DATA\objects\z_tree_krzew_01.xml	372	372	0x3A1FDC6	7A0453C0
DATA\objects\z_tree_krzew_02.xml	372	372	0x3A1FF3A	3CD666A4
DATA\objects\z_tree_krzew_03.xml	372	372	0x3A200AE	01678A78
DATA\objects\z_tree_lisc_01.xml	371	371	0x3A20222	0B2D8BCC
DATA\objects\z_tree_lisc_02.xml	371	371	0x3A20395	4DFFBEA8
DATA\objects\z_tree_lisc_03.xml	371	371	0x3A20508	704E5274
DATA\objects\z_tree_lisc_04.xml	371	371	0x3A2067B	C05BD460
DATA\objects\z_tree_palma_01.xml	372	372	0x3A207EE	E3F93623
DATA\objects\z_tree_palma_02.xml	372	372	0x3A20962	A52B0347
DATA\objects\z_tree_palma_03.xml	372	372	0x3A20AD6	989AEF9B
DATA\objects\z_tree_palma_04.xml	372	372	0x3A20C4A	288F698F
DATA\objects\z_tree_palma_06.xml	372	372	0x3A20DBE	53ECB037
DATA\objects\z_tree_pieniek_01.xml	374	374	0x3A20F32	F94C77D0
DATA\objects\z_tree_p_igla_01.xml	373	373	0x3A210A8	9A5E8E61
DATA\objects\z_tree_p_igla_02.xml	373	373	0x3A2121D	DC8CBB05
DATA\objects\z_tree_p_igla_03.xml	372	372	0x3A21392	DB66EDBB
DATA\objects\z_tree_p_lisc_01.xml	373	373	0x3A21506	5B0C8838
DATA\objects\z_tree_p_lisc_02.xml	373	373	0x3A2167B	1DDEBD5C
DATA\objects\z_tree_p_lisc_03.xml	373	373	0x3A217F0	206F5180
DATA\objects\z_tree_p_lisc_04.xml	373	373	0x3A21965	907AD794
DATA\objects\z_tree_p_palma_01.xml	374	374	0x3A21ADA	52A2FE04
DATA\objects\z_tree_p_palma_02.xml	374	374	0x3A21C50	1470CB60
DATA\objects\z_tree_p_palma_03.xml	374	374	0x3A21DC6	29C127BC
DATA\objects\z_tree_p_palma_04.xml	374	374	0x3A21F3C	99D4A1A8
DATA\objects\z_tree_p_palma_06.xml	374	374	0x3A220B2	E2B77810
DATA\particles\big_chimney.particle	782	782	0x3A22228	F6DEA01D
DATA\particles\clouds.particle	747	747	0x3A22536	91117131
DATA\particles\clouds_01.particle	999	903	0x3A22821	B345881C
DATA\particles\clouds_02.particle	977	898	0x3A22BA8	9729AAF6
DATA\particles\clouds_03.particle	977	897	0x3A22F2A	0EF86E1E
DATA\particles\clouds_04.particle	979	868	0x3A232AB	6EAC40EF
DATA\particles\fire.particle	975	906	0x3A2360F	2A1EE224
DATA\particles\fire_burst.particle	4	4	0x3A23999	9F2E1673
DATA\particles\fire_flow.particle	872	819	0x3A2399D	ADFDCB47
DATA\particles\house_01.particle	927	927	0x3A23CD0	35094966
DATA\particles\oil.particle	976	912	0x3A2406F	2CEF9130
DATA\particles\strzal_back.particle	950	889	0x3A243FF	604B52E2
DATA\particles\strzal_center.particle	950	889	0x3A24778	604B52E2
DATA\particles\strzal_front.particle	950	889	0x3A24AF1	604B52E2
DATA\particles\tall_chimney_dark.particle	1009	925	0x3A24E6A	FFA911E1
DATA\particles\tall_chimney_dust.particle	872	843	0x3A25207	425907D1
DATA\particles\tall_chimney_light.particle	1009	927	0x3A25552	FEE73C25
DATA\particles\tall_chimney_other.particle	876	828	0x3A258F1	58AE396A
DATA\particles\tanker_smoke.particle	913	902	0x3A25C2D	ECEDD71C
DATA\particles\tanker_water_fronts_left.particle	860	825	0x3A25FB3	F08ABDBC
DATA\particles\tanker_water_fronts_right.particle	862	834	0x3A262EC	BB02EEE1
DATA\particles\tanker_water_trace.particle	925	889	0x3A2662E	48BEF715
DATA\particles\low\big_chimney.particle	937	890	0x3A269A7	B4F7BAEA
DATA\particles\low\fire_burst.particle	870	806	0x3A26D21	EF072409
DATA\particles\low\fire_flow.particle	871	824	0x3A27047	56F89162
DATA\particles\low\house_01.particle	963	853	0x3A2737F	90351244
DATA\particles\low\tall_chimney_dark.particle	1008	933	0x3A276D4	A44D78EA
DATA\particles\low\tall_chimney_dust.particle	871	843	0x3A27A79	9946A5DA
DATA\particles\low\tall_chimney_light.particle	1008	937	0x3A27DC4	38D972F0
DATA\particles\low\tall_chimney_other.particle	876	828	0x3A2816D	EEA89B38
DATA\particles\low\tanker_smoke.particle	912	902	0x3A284A9	325A7FB0
DATA\particles\low\tanker_water_fronts_left.particle	859	814	0x3A2882F	0C13E5D9
DATA\particles\low\tanker_water_fronts_right.particle	861	825	0x3A28B5D	468BC848
DATA\particles\low\tanker_water_trace.particle	923	873	0x3A28E96	A17701AB
DATA\Scenario\apartheid\game_desc.xml	1269	1256	0x3A291FF	244B7772
DATA\Scenario\apartheid\const\Events.xml	13237	10685	0x3A296E7	DE270B5C
DATA\Scenario\apartheid\variable\Players.xml	459	459	0x3A2C0A4	FDAC4DAF
DATA\Scenario\apartheid\variable\World.xml	11582	8759	0x3A2C26F	EEE6D4F9
DATA\Scenario\default_const\AI.xml	60	60	0x3A2E4A6	EBE439EA
DATA\Scenario\default_const\DSs.xml	57	57	0x3A2E4E2	7856AB8F
DATA\Scenario\default_const\Events.xml	6463	5602	0x3A2E51B	DFF70EA9
DATA\Scenario\default_const\Navpoints.xml	121036	71127	0x3A2FAFD	7838E813
DATA\Scenario\default_const\Railnodes.xml	3698	3364	0x3A410D4	8ED548F7
DATA\Scenario\default_const\TankerTypes.xml	2741	2480	0x3A41DF8	78569932
DATA\Scenario\default_const\TDTs.xml	59	59	0x3A427A8	F8C6841F
DATA\Scenario\default_const\Techtree.xml	11495	9927	0x3A427E3	BF1529D9
DATA\Scenario\default_const\TrainTypes.xml	304	304	0x3A44EAA	724D78C8
DATA\Scenario\default_const\vssver.scc	192	152	0x3A44FDA	75633FB0
DATA\Scenario\default_const\World.xml	6926	6334	0x3A45072	B6293737
DATA\Scenario\default_variable\DSs.xml	9325	7285	0x3A46930	29EAFCEE
DATA\Scenario\default_variable\DynamicObj.xml	85177	65493	0x3A485A5	374069EE
DATA\Scenario\default_variable\Economy.xml	4728	3772	0x3A5857A	7185E04E
DATA\Scenario\default_variable\Equipment.xml	1309011	1042781	0x3A59436	641951EC
DATA\Scenario\default_variable\game_desc.xml	1265	1220	0x3B57D93	475A89F3
DATA\Scenario\default_variable\Navpoints.xml	74	74	0x3B58257	F18F544A
DATA\Scenario\default_variable\OilPools.xml	2408	2229	0x3B582A1	E801978E
DATA\Scenario\default_variable\Players.xml	394	394	0x3B58B56	C9814BBA
DATA\Scenario\default_variable\StaticObj.xml	1148929	801122	0x3B58CE0	C1855955
DATA\Scenario\default_variable\TDTs.xml	3269	3137	0x3C1C642	6E9B598F
DATA\Scenario\default_variable\vssver.scc	208	188	0x3C1D283	B597FDD4
DATA\Scenario\default_variable\World.xml	11583	8978	0x3C1D33F	DC8464DD
DATA\Scenario\destitution\game_desc.xml	1289	1275	0x3C1F651	8CE31B6A
DATA\Scenario\destitution\vssver.scc	48	48	0x3C1FB4C	0847EF86
DATA\Scenario\destitution\const\Events.xml	12953	10684	0x3C1FB7C	AD7EE86D
DATA\Scenario\destitution\const\vssver.scc	48	48	0x3C22538	C01B9FB5
DATA\Scenario\destitution\variable\Players.xml	297	297	0x3C22568	AE97961F
DATA\Scenario\destitution\variable\vssver.scc	64	64	0x3C22691	6BB43DE1
DATA\Scenario\destitution\variable\World.xml	11582	8759	0x3C226D1	1ADFFD6A
DATA\Scenario\Fever\game_desc.xml	1265	1220	0x3C24908	475A89F3
DATA\Scenario\Fever\vssver.scc	48	48	0x3C24DCC	789D555D
DATA\Scenario\free_play\game_desc.xml	1265	1220	0x3C24DFC	475A89F3
DATA\Scenario\free_play\vssver.scc	48	48	0x3C252C0	803603C2
DATA\Scenario\Gas\game_desc.xml	1265	1220	0x3C252F0	475A89F3
DATA\Scenario\Gas\vssver.scc	48	48	0x3C257B4	03D3908A
DATA\Scenario\lennin\game_desc.xml	1262	1262	0x3C257E4	3707656D
DATA\Scenario\lennin\vssver.scc	48	48	0x3C25CD2	C49CFA99
DATA\Scenario\lennin\const\Events.xml	11692	9758	0x3C25D02	C788E461
DATA\Scenario\lennin\const\vssver.scc	48	48	0x3C28320	83B9F0FC
DATA\Scenario\lennin\variable\Players.xml	297	297	0x3C28350	6B56CE78
DATA\Scenario\lennin\variable\vssver.scc	64	64	0x3C28479	746E2C0F
DATA\Scenario\lennin\variable\World.xml	11582	8760	0x3C284B9	FB4C08B2
DATA\Scenario\Monopoly\game_desc.xml	1267	1212	0x3C2A6F1	70D0D960
DATA\Scenario\Monopoly\vssver.scc	48	48	0x3C2ABAD	9F86618E
DATA\Scenario\Monopoly\const\Events.xml	7190	6218	0x3C2ABDD	DE41F933
DATA\Scenario\Monopoly\const\vssver.scc	64	64	0x3C2C427	51E3AE57
DATA\Scenario\Monopoly\const\World.xml	6907	6359	0x3C2C467	B128021A
DATA\Scenario\Monopoly\variable\vssver.scc	48	48	0x3C2DD3E	4E0DA22C
DATA\Scenario\Monopoly\variable\World.xml	11582	8759	0x3C2DD6E	7CD957A4
DATA\Scenario\newcomer\game_desc.xml	1327	1327	0x3C2FFA5	76DC2E97
DATA\Scenario\newcomer\vssver.scc	48	48	0x3C304D4	D9712CC1
DATA\Scenario\newcomer\const\Events.xml	12663	10535	0x3C30504	0F5711FE
DATA\Scenario\newcomer\const\vssver.scc	48	48	0x3C32E2B	E902C819
DATA\Scenario\newcomer\variable\AI.xml	7059	5359	0x3C32E5B	DF2F0527
DATA\Scenario\newcomer\variable\DSs.xml	9656	7010	0x3C3434A	73F9EDFB
DATA\Scenario\newcomer\variable\DynamicObj.xml	96429	79047	0x3C35EAC	FA676667
DATA\Scenario\newcomer\variable\Economy.xml	1615234	594869	0x3C49373	4630034D
DATA\Scenario\newcomer\variable\Equipment.xml	1329653	1058452	0x3CDA728	82C870F4
DATA\Scenario\newcomer\variable\Navpoints.xml	34701	7588	0x3DDCDBC	0D8FE976
DATA\Scenario\newcomer\variable\OilPools.xml	31873	26423	0x3DDEB60	E989E98C
DATA\Scenario\newcomer\variable\Players.xml	41422	26273	0x3DE5297	C8938179
DATA\Scenario\newcomer\variable\StaticObj.xml	1437201	895934	0x3DEB938	952E776C
DATA\Scenario\newcomer\variable\TDTs.xml	4049	3635	0x3EC64F6	3575BCA9
DATA\Scenario\newcomer\variable\TechTree.xml	29345	18691	0x3EC7329	835A205B
DATA\Scenario\newcomer\variable\vssver.scc	192	169	0x3ECBC2C	7EAEE867
DATA\Scenario\newcomer\variable\World.xml	17751	14427	0x3ECBCD5	843C70BB
DATA\Scenario\New_newcomer\game_desc.xml	1265	1220	0x3ECF530	475A89F3
DATA\Scenario\New_newcomer\vssver.scc	48	48	0x3ECF9F4	6C224997
DATA\Scenario\New_newcomer\const\Events.xml	6084	5279	0x3ECFA24	30882ED5
DATA\Scenario\Oil_crisis\game_desc.xml	1274	1258	0x3ED0EC3	E993C365
DATA\Scenario\Oil_crisis\vssver.scc	48	48	0x3ED13AD	2DABDFCA
DATA\Scenario\Oil_crisis\const\Events.xml	9049	7694	0x3ED13DD	2535EA0C
DATA\Scenario\Oil_crisis\const\vssver.scc	48	48	0x3ED31EB	CEEF8A85
DATA\Scenario\Oil_crisis\variable\Players.xml	378	378	0x3ED321B	38887F5E
DATA\Scenario\Oil_crisis\variable\vssver.scc	64	64	0x3ED3395	424291C6
DATA\Scenario\Oil_crisis\variable\World.xml	11582	8759	0x3ED33D5	65EDB8FB
DATA\Scenario\pearl_harbor\game_desc.xml	1280	1196	0x3ED560C	6D48C233
DATA\Scenario\pearl_harbor\vssver.scc	48	48	0x3ED5AB8	B6FE4A36
DATA\Scenario\pearl_harbor\const\Events.xml	7743	6675	0x3ED5AE8	C1EED56F
DATA\Scenario\pearl_harbor\const\vssver.scc	48	48	0x3ED74FB	08D2C150
DATA\Scenario\pearl_harbor\variable\Players.xml	378	378	0x3ED752B	0CBC1AD3
DATA\Scenario\pearl_harbor\variable\vssver.scc	64	64	0x3ED76A5	C0D849AC
DATA\Scenario\pearl_harbor\variable\World.xml	11582	8760	0x3ED76E5	434431D7
DATA\Scenario\petrol_king\game_desc.xml	1273	1254	0x3ED991D	4AFC4837
DATA\Scenario\petrol_king\vssver.scc	48	48	0x3ED9E03	E42DCB34
DATA\Scenario\petrol_king\const\Events.xml	8128	6965	0x3ED9E33	DDA61C3B
DATA\Scenario\petrol_king\const\vssver.scc	48	48	0x3EDB968	8084304C
DATA\Scenario\petrol_king\variable\vssver.scc	48	48	0x3EDB998	1B6F473B
DATA\Scenario\petrol_king\variable\World.xml	11582	8760	0x3EDB9C8	B7EC1C9E
DATA\Scenario\recapital\game_desc.xml	1366	1342	0x3EDDC00	77DA0C56
DATA\Scenario\recapital\vssver.scc	48	48	0x3EDE13E	83327807
DATA\Scenario\recapital\const\Events.xml	8475	7220	0x3EDE16E	4CEFBAFD
DATA\Scenario\recapital\const\vssver.scc	48	48	0x3EDFDA2	89D4006D
DATA\Scenario\recapital\variable\AI.xml	7059	5359	0x3EDFDD2	AC40C37E
DATA\Scenario\recapital\variable\DSs.xml	9644	7190	0x3EE12C1	3EF80D94
DATA\Scenario\recapital\variable\DynamicObj.xml	88136	70361	0x3EE2ED7	629DB42E
DATA\Scenario\recapital\variable\Equipment.xml	1326670	1058082	0x3EF41B0	C80FF0AF
DATA\Scenario\recapital\variable\Navpoints.xml	34677	7845	0x3FF66D2	AA8F3746
DATA\Scenario\recapital\variable\OilPools.xml	31871	26002	0x3FF8577	458BBB6C
DATA\Scenario\recapital\variable\Players.xml	41427	25978	0x3FFEB09	9BA068C0
DATA\Scenario\recapital\variable\StaticObj.xml	1375580	1019047	0x4005083	CE8BDA55
DATA\Scenario\recapital\variable\vssver.scc	176	160	0x40FDD2A	7D9AFDF9
DATA\Scenario\recapital\variable\World.xml	17753	12284	0x40FDDCA	1D6D9EA8
DATA\Scenario\Restore_it\game_desc.xml	1265	1220	0x4100DC6	475A89F3
DATA\Scenario\Restore_it\vssver.scc	48	48	0x410128A	15D04F6B
DATA\Scenario\Restore_it\const\Events.xml	6084	5279	0x41012BA	30882ED5
DATA\Scenario\rockefeller\game_desc.xml	1273	1254	0x4102759	0B26FF97
DATA\Scenario\rockefeller\vssver.scc	48	48	0x4102C3F	492C3977
DATA\Scenario\rockefeller\const\Events.xml	7767	6827	0x4102C6F	CD9620C5
DATA\Scenario\rockefeller\const\vssver.scc	48	48	0x410471A	1351DD64
DATA\Scenario\rockefeller\variable\vssver.scc	48	48	0x410474A	2705B50A
DATA\Scenario\rockefeller\variable\World.xml	11582	8760	0x410477A	9DDBA6A6
DATA\Scenario\Sea_titan\game_desc.xml	1265	1220	0x41069B2	475A89F3
DATA\Scenario\Sea_titan\vssver.scc	48	48	0x4106E76	0CEC09F1
DATA\Scenario\sovereign\game_desc.xml	1269	1256	0x4106EA6	961D28E9
DATA\Scenario\sovereign\vssver.scc	48	48	0x410738E	49BF5BE6
DATA\Scenario\sovereign\const\Events.xml	7178	6353	0x41073BE	AA755185
DATA\Scenario\sovereign\const\vssver.scc	48	48	0x4108C8F	1E17BF9E
DATA\Scenario\sovereign\variable\vssver.scc	48	48	0x4108CBF	8CD982C4
DATA\Scenario\sovereign\variable\World.xml	11582	8759	0x4108CEF	65EDB8FB
DATA\Scenario\star_of_africa\game_desc.xml	1279	1212	0x410AF26	38219B13
DATA\Scenario\star_of_africa\vssver.scc	48	48	0x410B3E2	9763D97A
DATA\Scenario\star_of_africa\const\Events.xml	6705	5795	0x410B412	C902B80C
DATA\Scenario\star_of_africa\const\vssver.scc	48	48	0x410CAB5	83EB5F84
DATA\Scenario\star_of_africa\variable\vssver.scc	48	48	0x410CAE5	8437BDD0
DATA\Scenario\star_of_africa\variable\World.xml	11582	8759	0x410CB15	E5D1FD91
DATA\Scenario\Step_by_step\game_desc.xml	1275	1176	0x410ED4C	79BD17B1
DATA\Scenario\Step_by_step\vssver.scc	48	48	0x410F1E4	BD620799
DATA\Scenario\Step_by_step\const\Events.xml	8665	7230	0x410F214	B6114989
DATA\Scenario\Step_by_step\const\vssver.scc	48	48	0x4110E52	6309482D
DATA\Scenario\Step_by_step\variable\vssver.scc	48	48	0x4110E82	94F77A15
DATA\Scenario\Step_by_step\variable\World.xml	11582	8759	0x4110EB2	FCE512CE
DATA\Scenario\stock_broker\game_desc.xml	1280	1196	0x41130E9	F4DBE911
DATA\Scenario\stock_broker\vssver.scc	48	48	0x4113595	40990AAC
DATA\Scenario\stock_broker\const\Events.xml	8206	7098	0x41135C5	97245F6B
DATA\Scenario\stock_broker\const\vssver.scc	48	48	0x411517F	C36CC689
DATA\Scenario\stock_broker\variable\Players.xml	394	394	0x41151AF	C9814BBA
DATA\Scenario\stock_broker\variable\vssver.scc	48	48	0x4115339	DC5AE076
DATA\Scenario\stock_broker\variable\World.xml	11582	8759	0x4115369	A2D7C40F
DATA\Scenario\Succed\game_desc.xml	1265	1220	0x41175A0	475A89F3
DATA\Scenario\Succed\vssver.scc	48	48	0x4117A64	73EC0007
DATA\Scenario\sworn_enemies\game_desc.xml	1277	1209	0x4117A94	F6FA9CE2
DATA\Scenario\sworn_enemies\vssver.scc	48	48	0x4117F4D	9D58CCDB
DATA\Scenario\sworn_enemies\const\Events.xml	9981	8360	0x4117F7D	368F2A48
DATA\Scenario\sworn_enemies\const\vssver.scc	48	48	0x411A025	C6CD8344
DATA\Scenario\sworn_enemies\variable\Players.xml	459	459	0x411A055	A1B6224E
DATA\Scenario\sworn_enemies\variable\vssver.scc	64	64	0x411A220	678A0F5B
DATA\Scenario\sworn_enemies\variable\World.xml	11582	8759	0x411A260	F70BBD11
DATA\Scenario\take_over\game_desc.xml	1270	1230	0x411C497	F97ECC9C
DATA\Scenario\take_over\vssver.scc	48	48	0x411C965	611F637B
DATA\Scenario\take_over\const\Events.xml	7304	6273	0x411C995	2589941A
DATA\Scenario\take_over\const\vssver.scc	48	48	0x411E216	237E3015
DATA\Scenario\take_over\variable\vssver.scc	48	48	0x411E246	AA6BBE70
DATA\Scenario\take_over\variable\World.xml	11582	8760	0x411E276	70D6606A
DATA\Scenario\world_wars\game_desc.xml	1274	1258	0x41204AE	0C98C9F4
DATA\Scenario\world_wars\vssver.scc	48	48	0x4120998	82DE6A59
DATA\Scenario\world_wars\const\Events.xml	16506	13239	0x41209C8	B25E465E
DATA\Scenario\world_wars\const\vssver.scc	48	48	0x4123D7F	748EF386
DATA\Scenario\world_wars\variable\Players.xml	377	377	0x4123DAF	4AC372A4
DATA\Scenario\world_wars\variable\vssver.scc	64	64	0x4123F28	4FE0954D
DATA\Scenario\world_wars\variable\World.xml	11582	8759	0x4123F68	29DCA80D
DATA\sound\ambient\Burza.wav	2384016	2384016	0x412619F	C21D7DAC
DATA\sound\ambient\gory.wav	1025694	1025694	0x436C22F	44FF4275
DATA\sound\ambient\grenlandia.wav	892678	892678	0x44668CD	9345601D
DATA\sound\ambient\laka1.wav	943150	943150	0x45407D3	E8B7C033
DATA\sound\ambient\laka2.wav	1530076	1530076	0x4626C01	A23595BC
DATA\sound\ambient\laka3.wav	701916	701916	0x479C4DD	81018D6C
DATA\sound\ambient\las1.wav	1321106	1321106	0x4847AB9	B78B6AA0
DATA\sound\ambient\las2.wav	1132890	1132890	0x498A34B	0AF36802
DATA\sound\ambient\las3.wav	681818	681818	0x4A9ECA5	CBC5EDFC
DATA\sound\ambient\mewy.wav	1075512	1075512	0x4B453FF	8508EBC5
DATA\sound\ambient\miasto0.wav	1302894	1302894	0x4C4BD37	02525D8C
DATA\sound\ambient\miasto1.wav	1687776	1687776	0x4D89EA5	FC28A4ED
DATA\sound\ambient\miasto2.wav	1538232	1538232	0x4F25F85	04BF6E98
DATA\sound\ambient\miasto3.wav	440726	440726	0x509D83D	4259171B
DATA\sound\ambient\miasto4.wav	1471150	1471150	0x51091D3	5D960829
DATA\sound\ambient\miasto5.wav	622862	622862	0x5270481	4947B832
